Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope [N/m]	Contact Point Offset [m]	Young's Modulus [Pa]	Contact Point [m]	Baseline [N]	Discontinuity Position	Discontinuity Width [m]	Adhesion [N]	ResidualRMS [N]
qi_treated28_top-data-2023.04.26-17.04.50.562_01967.jpk-qi-series	1967	-2.69949e-06	-8.57229e-06	-1.48143e-08	-0.00430519	2.46213e-06	9.82301e+07	2.94470e-08	-5.25020e-11		0.00000	0.00000	6.13109e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01968.jpk-qi-series	1968	-2.54324e-06	-8.57229e-06	-1.46737e-08	-0.00431416	3.00245e-06	9.50736e+07	-1.97114e-07	-1.06058e-10		0.00000	0.00000	9.67621e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01969.jpk-qi-series	1969	-2.38699e-06	-8.57229e-06	-1.57266e-08	-0.00416168	3.14404e-06	7.62608e+07	2.12431e-08	8.27634e-11		0.00000	0.00000	6.14637e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01970.jpk-qi-series	1970	-2.23074e-06	-8.57229e-06	-1.54668e-08	-0.00421783	3.57161e-06	3.25367e+07	2.20244e-08	4.16501e-11		0.00000	0.00000	8.60788e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01971.jpk-qi-series	1971	-2.07449e-06	-8.57229e-06	-1.48261e-08	-0.00429580	4.33288e-06	6.43272e+07	-5.93680e-08	1.83627e-10		0.00000	0.00000	5.41447e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01972.jpk-qi-series	1972	-1.91824e-06	-8.57229e-06	-1.33979e-08	-0.00450007	4.58386e-06	5.78434e+07	-3.46970e-08	4.37406e-10		0.00000	0.00000	9.39077e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01973.jpk-qi-series	1973	-1.76199e-06	-8.57229e-06	-1.44314e-08	-0.00435056	4.79202e-06	1.62649e+08	-3.97228e-08	-1.04657e-10		0.00000	0.00000	7.11986e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01974.jpk-qi-series	1974	-1.60574e-06	-8.57229e-06	-1.30084e-08	-0.00452085	4.93556e-06	1.33753e+08	1.72991e-08	-1.24004e-10		0.00000	0.00000	2.79269e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01975.jpk-qi-series	1975	-1.44949e-06	-8.57229e-06	-1.36726e-08	-0.00443880	5.10412e-06	2.19611e+08	1.30142e-08	-1.29815e-10		0.00000	0.00000	2.64469e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01976.jpk-qi-series	1976	-1.29324e-06	-8.57229e-06	-1.32953e-08	-0.00449225	5.21712e-06	2.21674e+08	7.86583e-09	-6.58819e-11		0.00000	0.00000	2.43233e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01977.jpk-qi-series	1977	-1.13699e-06	-8.57229e-06	-1.31022e-08	-0.00449467	5.33697e-06	7.52341e+07	3.41507e-08	-2.36600e-10		0.00000	0.00000	7.29546e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01978.jpk-qi-series	1978	-9.80741e-07	-8.57229e-06	-1.30082e-08	-0.00449882	5.41180e-06	8.51523e+07	2.41861e-08	-1.16679e-10		0.00000	0.00000	2.39692e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01979.jpk-qi-series	1979	-8.24491e-07	-8.57229e-06	-1.33583e-08	-0.00446731	5.47620e-06	6.30776e+07	3.97035e-08	-1.90665e-10		0.00000	0.00000	5.32726e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01980.jpk-qi-series	1980	-6.68241e-07	-8.57229e-06	-1.37488e-08	-0.00440099	5.52142e-06	4.48976e+07	5.05190e-08	-2.17472e-10		0.00000	0.00000	7.88804e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01981.jpk-qi-series	1981	-5.11991e-07	-8.57229e-06	-1.35552e-08	-0.00442833	5.52286e-06	4.43913e+07	5.99019e-08	-2.09571e-10		0.00000	0.00000	1.00136e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_01982.jpk-qi-series	1982	-3.55741e-07	-8.57229e-06	-1.35715e-08	-0.00440674	5.71928e-06	4.60438e+07	-1.44585e-07	-2.17734e-10		0.00000	0.00000	8.22129e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01983.jpk-qi-series	1983	-1.99491e-07	-8.57229e-06	-1.32347e-08	-0.00444498	5.50214e-06	4.92945e+07	4.47280e-08	-1.65871e-10		0.00000	0.00000	6.95309e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01984.jpk-qi-series	1984	-4.32413e-08	-8.57229e-06	-1.31151e-08	-0.00442300	5.46642e-06	3.86031e+07	6.13657e-08	-3.28224e-10		0.00000	0.00000	1.04506e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_01985.jpk-qi-series	1985	1.13009e-07	-8.57229e-06	-1.24913e-08	-0.00447045	5.37308e-06	1.12087e+08	2.76231e-08	-1.66574e-10		0.00000	0.00000	4.40945e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01986.jpk-qi-series	1986	2.69259e-07	-8.57229e-06	-1.22640e-08	-0.00449103	5.28260e-06	7.93265e+07	3.28097e-08	-2.19464e-10		0.00000	0.00000	6.34369e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01987.jpk-qi-series	1987	4.25509e-07	-8.57229e-06	-1.22156e-08	-0.00449368	5.26091e-06	1.64171e+08	-1.04388e-07	-7.20307e-11		0.00000	0.00000	4.49255e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01988.jpk-qi-series	1988	5.81759e-07	-8.57229e-06	-1.23470e-08	-0.00445834	4.99429e-06	1.72807e+08	1.33268e-08	-8.75779e-11		0.00000	0.00000	3.09195e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01989.jpk-qi-series	1989	7.38009e-07	-8.57229e-06	-1.33111e-08	-0.00433265	4.85265e-06	9.16909e+07	1.69537e-08	-1.50357e-10		0.00000	0.00000	5.37497e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01990.jpk-qi-series	1990	8.94259e-07	-8.57229e-06	-1.42489e-08	-0.00423555	4.80632e-06	6.86628e+07	-1.05082e-07	8.83838e-11		0.00000	0.00000	6.07536e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01991.jpk-qi-series	1991	1.05051e-06	-8.57229e-06	-1.38615e-08	-0.00425467	4.81061e-06	1.21951e+08	-1.86408e-07	1.53123e-10		0.00000	0.00000	2.51301e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01992.jpk-qi-series	1992	1.20676e-06	-8.57229e-06	-1.42061e-08	-0.00420337	4.82572e-06	3.56098e+07	-1.26963e-07	-2.10161e-10		0.00000	0.00000	1.83566e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_01993.jpk-qi-series	1993	1.36301e-06	-8.57229e-06	-1.22884e-08	-0.00441146	4.48982e-06	1.17740e+08	2.49779e-08	-1.98968e-10		0.00000	0.00000	5.00267e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01994.jpk-qi-series	1994	1.51926e-06	-8.57229e-06	-1.26905e-08	-0.00436902	4.40601e-06	1.59538e+08	1.97874e-08	-1.84152e-10		0.00000	0.00000	5.44950e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01995.jpk-qi-series	1995	1.67551e-06	-8.57229e-06	-1.40045e-08	-0.00422174	4.39503e-06	1.86248e+08	-1.12705e-07	8.19931e-11		0.00000	0.00000	3.32972e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01996.jpk-qi-series	1996	1.83176e-06	-8.57229e-06	-1.36846e-08	-0.00420681	4.09630e-06	1.14088e+08	2.03247e-08	-4.32925e-11		0.00000	0.00000	4.03298e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01997.jpk-qi-series	1997	1.98801e-06	-8.57229e-06	-1.39323e-08	-0.00418631	3.95196e-06	6.20737e+07	3.58688e-08	-2.07209e-11		0.00000	0.00000	8.90863e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_01998.jpk-qi-series	1998	2.14426e-06	-8.57229e-06	-1.35850e-08	-0.00420038	3.71016e-06	7.95492e+06	1.68964e-07	-6.52646e-10		0.00000	0.00000	3.16278e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_01999.jpk-qi-series	1999	2.30051e-06	-8.57229e-06	-1.43748e-08	-0.00410093	3.06759e-06	4.46146e+07	-4.99817e-08	8.54842e-12		0.00000	0.00000	1.61512e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02000.jpk-qi-series	2000	2.45676e-06	-8.57229e-06	-1.33171e-08	-0.00424824	2.18087e-06	2.75898e+07	-1.28352e-07	1.22235e-10		0.00000	0.00000	1.50104e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02001.jpk-qi-series	2001	2.61301e-06	-8.57229e-06	-1.30102e-08	-0.00417085	1.72365e-06	3.35944e+07	-9.77945e-08	2.28267e-11		0.00000	0.00000	6.78677e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02002.jpk-qi-series	2002	2.76926e-06	-8.57229e-06	-1.43269e-08	-0.00391190	1.30978e-06	2.18625e+07	-5.89262e-09	1.66670e-10		0.00000	0.00000	1.03701e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02003.jpk-qi-series	2003	2.92551e-06	-8.57229e-06	-1.34862e-08	-0.00400260	8.56771e-07	1.01609e+07	1.04231e-07	-4.45454e-11		0.00000	0.00000	1.07443e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02004.jpk-qi-series	2004	3.08176e-06	-8.57229e-06	-1.35372e-08	-0.00385412	5.55363e-07	6.12582e+06	9.44614e-08	1.25315e-10		0.00000	0.00000	8.80324e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02005.jpk-qi-series	2005	3.23801e-06	-8.57229e-06	-1.24544e-08	-0.00408290	4.03486e-07	7.57302e+06	-8.71586e-08	-2.09283e-10		0.00000	0.00000	3.46110e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02006.jpk-qi-series	2006	3.39426e-06	-8.57229e-06	-1.05915e-08	-0.00451889	-4.55673e-08	1.61752e+07	-4.62098e-08	-3.66102e-10		0.00000	0.00000	1.33534e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02007.jpk-qi-series	2007	3.55051e-06	-8.57229e-06	-1.30903e-08	-0.00369628	-3.59285e-07	2.38980e+07	-1.41871e-08	1.97613e-09		0.00000	0.00000	2.27240e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02008.jpk-qi-series	2008	3.70676e-06	-8.57229e-06	-9.87257e-09	-0.00471813	-5.01434e-07	6.37104e+07	-2.11588e-07	-2.14592e-10		0.00000	0.00000	3.52360e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02009.jpk-qi-series	2009	3.86301e-06	-8.57229e-06	-1.04791e-08	-0.00442550	-4.13043e-07	3.79020e+07	9.47782e-09	-1.94399e-10		0.00000	0.00000	4.11604e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02010.jpk-qi-series	2010	4.01926e-06	-8.57229e-06	-1.11718e-08	-0.00418091	9.13636e-09	1.30612e+08	2.55221e-08	-1.34256e-10		0.00000	0.00000	7.84296e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02011.jpk-qi-series	2011	4.17551e-06	-8.57229e-06	-1.08765e-08	-0.00428275	4.22222e-07	3.16130e+08	-1.40943e-07	-8.80230e-11		0.00000	0.00000	4.89299e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02012.jpk-qi-series	2012	4.33176e-06	-8.57229e-06	-1.18181e-08	-0.00406928	4.40871e-07	7.05905e+07	1.52261e-08	1.50706e-10		0.00000	0.00000	9.41307e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02013.jpk-qi-series	2013	4.48801e-06	-8.57229e-06	-1.31518e-08	-0.00373353	4.61576e-07	3.99080e+08	-3.30580e-08	5.59783e-10		0.00000	0.00000	4.96971e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02014.jpk-qi-series	2014	4.64426e-06	-8.57229e-06	-1.23856e-08	-0.00390901	5.71039e-07	1.01909e+08	3.36195e-08	3.01659e-10		0.00000	0.00000	7.64250e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02015.jpk-qi-series	2015	4.80051e-06	-8.57229e-06	-1.13056e-08	-0.00424465	5.39165e-07	1.98684e+08	-6.40056e-09	2.17744e-10		0.00000	0.00000	3.68167e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02016.jpk-qi-series	2016	4.95676e-06	-8.57229e-06	-1.18294e-08	-0.00404641	4.64861e-07	2.39363e+08	1.36646e-08	2.29550e-10		0.00000	0.00000	4.87482e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02017.jpk-qi-series	2017	5.11301e-06	-8.57229e-06	-1.33860e-08	-0.00367362	4.84314e-07	1.53012e+08	-3.83713e-08	6.65281e-10		0.00000	0.00000	3.60169e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02018.jpk-qi-series	2018	5.26926e-06	-8.57229e-06	-1.30282e-08	-0.00369251	4.69156e-07	8.04665e+07	-7.45646e-08	5.16655e-10		0.00000	0.00000	5.15742e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02019.jpk-qi-series	2019	5.42551e-06	-8.57229e-06	-9.32085e-09	-0.00462524	1.49236e-07	1.54266e+08	1.28353e-08	-3.29282e-10		0.00000	0.00000	5.46537e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02020.jpk-qi-series	2020	5.58176e-06	-8.57229e-06	-1.28728e-08	-0.00363174	-1.27282e-08	8.15467e+07	3.92974e-08	4.41960e-10		0.00000	0.00000	1.16003e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02021.jpk-qi-series	2021	5.73801e-06	-8.57229e-06	-9.79811e-09	-0.00443242	-2.71180e-08	9.69199e+07	-1.37761e-07	-3.64870e-10		0.00000	0.00000	1.17628e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02022.jpk-qi-series	2022	5.89426e-06	-8.57229e-06	-9.73310e-09	-0.00451860								
qi_treated28_top-data-2023.04.26-17.04.50.562_02023.jpk-qi-series	2023	6.05051e-06	-8.57229e-06	-1.05190e-08	-0.00414656		29.6166	5.83934e-06	-3.12482e-10		0.00000	0.00000	3.36640e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02024.jpk-qi-series	2024	6.20676e-06	-8.57229e-06	-1.09148e-08	-0.00398153		52.5607	5.60833e-06	-4.05843e-10		0.00000	0.00000	3.50057e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02025.jpk-qi-series	2025	6.36301e-06	-8.57229e-06	-1.05612e-08	-0.00404802		5.85261	2.63477e-05	-2.54800e-09		0.00000	0.00000	3.57231e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02026.jpk-qi-series	2026	6.51926e-06	-8.57229e-06	-1.10479e-08	-0.00389450		14.6426	1.68055e-05	-2.24093e-09		0.00000	0.00000	3.59631e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02027.jpk-qi-series	2027	6.67551e-06	-8.57229e-06	-1.13731e-08	-0.00380533		54.8805	7.42913e-06	-9.21364e-10		0.00000	0.00000	3.57329e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02028.jpk-qi-series	2028	6.83176e-06	-8.57229e-06	-1.15502e-08	-0.00371468		85.4558	5.48527e-06	-5.20530e-10		0.00000	0.00000	3.54048e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02029.jpk-qi-series	2029	6.98801e-06	-8.57229e-06	-1.14310e-08	-0.00376270	-8.48998e-07	384871	3.63342e-09	6.43855e-10		0.00000	0.00000	3.52334e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02030.jpk-qi-series	2030	7.14426e-06	-8.57229e-06	-1.16990e-08	-0.00362457	-8.42062e-07	643574	9.72359e-09	6.29236e-10		0.00000	0.00000	3.44538e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02031.jpk-qi-series	2031	7.30051e-06	-8.57229e-06	-1.15182e-08	-0.00379902	-8.11054e-07	483989	-9.79716e-09	5.54219e-10		0.00000	0.00000	3.34506e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02032.jpk-qi-series	2032	7.45676e-06	-8.57229e-06	-1.16673e-08	-0.00371443	-3.97075e-07	180239	-3.81113e-07	6.13874e-10		0.00000	0.00000	3.26617e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02033.jpk-qi-series	2033	7.61301e-06	-8.57229e-06	-1.13906e-08	-0.00380841	-8.10426e-07	297100	9.33241e-10	5.46831e-10		0.00000	0.00000	3.20706e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02034.jpk-qi-series	2034	7.76926e-06	-8.57229e-06	-1.14516e-08	-0.00375408	-8.31288e-07	364902	1.33989e-08	6.02157e-10		0.00000	0.00000	3.23595e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02035.jpk-qi-series	2035	7.92551e-06	-8.57229e-06	-1.18849e-08	-0.00356213	-8.09575e-07	368000	8.27876e-10	6.88999e-10		0.00000	0.00000	3.31987e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02036.jpk-qi-series	2036	8.08176e-06	-8.57229e-06	-1.16626e-08	-0.00360992	-8.36731e-07	580310	6.90849e-09	6.61133e-10		0.00000	0.00000	3.44348e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02037.jpk-qi-series	2037	8.23801e-06	-8.57229e-06	-1.17506e-08	-0.00358426	-8.40065e-07	645867	3.51703e-09	7.10482e-10		0.00000	0.00000	3.62120e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02038.jpk-qi-series	2038	8.39426e-06	-8.57229e-06	-1.20621e-08	-0.00344840	-8.28479e-07	599790	4.23443e-09	8.41767e-10		0.00000	0.00000	3.85969e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02039.jpk-qi-series	2039	8.55051e-06	-8.57229e-06	-1.17355e-08	-0.00356037	-8.48505e-07	735064	5.62295e-09	7.76286e-10		0.00000	0.00000	4.03738e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02040.jpk-qi-series	2040	8.70676e-06	-8.57229e-06	-1.21601e-08	-0.00343251	-8.49397e-07	902192	5.17072e-09	8.58173e-10		0.00000	0.00000	4.20661e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02041.jpk-qi-series	2041	8.86301e-06	-8.57229e-06	-1.20296e-08	-0.00346708	-8.46416e-07	825522	1.00754e-08	8.41794e-10		0.00000	0.00000	4.26643e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02042.jpk-qi-series	2042	9.01926e-06	-8.57229e-06	-1.22262e-08	-0.00334596	-8.42494e-07	806065	1.17040e-08	1.00653e-09		0.00000	0.00000	4.28759e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02043.jpk-qi-series	2043	9.17551e-06	-8.57229e-06	-1.17022e-08	-0.00344559	-8.32573e-07	891222	-6.68246e-11	9.00085e-10		0.00000	0.00000	4.12973e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02044.jpk-qi-series	2044	9.33176e-06	-8.57229e-06	-1.15640e-08	-0.00353412	-8.30126e-07	707575	7.81884e-09	8.48964e-10		0.00000	0.00000	3.91254e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02045.jpk-qi-series	2045	9.48801e-06	-8.57229e-06	-1.15773e-08	-0.00352802	-8.33997e-07	614778	2.37552e-08	8.15317e-10		0.00000	0.00000	3.66131e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02046.jpk-qi-series	2046	9.64426e-06	-8.57229e-06	-1.14184e-08	-0.00359466	-8.07840e-07	498743	6.04370e-09	7.93631e-10		0.00000	0.00000	3.39971e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02047.jpk-qi-series	2047	9.80051e-06	-8.57229e-06	-1.14614e-08	-0.00351132	-7.55077e-07	7.87374e+06	6.51718e-08	6.82520e-10		0.00000	0.00000	5.30903e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02048.jpk-qi-series	2048	-1.00432e-05	-8.41604e-06	-2.53441e-08	-0.00401675	4.94431e-06	2.48041e+08	-5.31700e-09	5.54155e-10		0.00000	0.00000	2.88321e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02049.jpk-qi-series	2049	-9.88699e-06	-8.41604e-06	-2.21445e-08	-0.00435071	4.76113e-06	1.13784e+08	-2.64491e-08	1.76509e-11		0.00000	0.00000	4.41098e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02050.jpk-qi-series	2050	-9.73074e-06	-8.41604e-06	-1.95459e-08	-0.00467653	2.75705e-06	1.03403e+08	1.96167e-08	-2.06478e-10		0.00000	0.00000	6.43892e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02051.jpk-qi-series	2051	-9.57449e-06	-8.41604e-06	-2.04434e-08	-0.00444971	2.54722e-06	5.62503e+08	-1.12622e-08	1.27178e-10		0.00000	0.00000	5.94881e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02052.jpk-qi-series	2052	-9.41824e-06	-8.41604e-06	-2.28484e-08	-0.00404024	2.55987e-06	8.76626e+08	-2.05199e-07	6.00948e-10		0.00000	0.00000	3.94354e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02053.jpk-qi-series	2053	-9.26199e-06	-8.41604e-06	-1.97999e-08	-0.00446255	2.18097e-06	7.47515e+08	5.01919e-10	-1.52419e-10		0.00000	0.00000	4.18511e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02054.jpk-qi-series	2054	-9.10574e-06	-8.41604e-06	-2.26668e-08	-0.00400452	2.10480e-06	6.76962e+08	-1.14448e-07	6.35648e-10		0.00000	0.00000	4.52421e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02055.jpk-qi-series	2055	-8.94949e-06	-8.41604e-06	-1.95510e-08	-0.00447093	1.79744e-06	8.12441e+07	3.65081e-08	-1.71394e-10		0.00000	0.00000	1.44659e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02056.jpk-qi-series	2056	-8.79324e-06	-8.41604e-06	-2.03786e-08	-0.00431174	1.39766e-06	1.20113e+08	-4.26236e-09	1.46126e-10		0.00000	0.00000	5.86760e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02057.jpk-qi-series	2057	-8.63699e-06	-8.41604e-06	-2.05636e-08	-0.00426566	7.53968e-07	4.21005e+07	-1.43486e-07	1.47094e-09		0.00000	0.00000	1.70331e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02058.jpk-qi-series	2058	-8.48074e-06	-8.41604e-06	-2.13923e-08	-0.00388236	3.14356e-07	8.19243e+08	-2.19920e-07	5.69328e-10		0.00000	0.00000	7.41532e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02059.jpk-qi-series	2059	-8.32449e-06	-8.41604e-06	-1.74413e-08	-0.00482982	2.81661e-07	9.37590e+08	-1.64921e-07	-4.61250e-10		0.00000	0.00000	6.32048e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02060.jpk-qi-series	2060	-8.16824e-06	-8.41604e-06	-1.91350e-08	-0.00438033	3.05092e-07	3.59129e+08	-8.19696e-08	2.65143e-10		0.00000	0.00000	6.33532e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02061.jpk-qi-series	2061	-8.01199e-06	-8.41604e-06	-2.25571e-08	-0.00349202	3.74977e-07	5.10533e+08	4.74883e-09	9.70671e-10		0.00000	0.00000	4.53607e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02062.jpk-qi-series	2062	-7.85574e-06	-8.41604e-06	-1.85439e-08	-0.00450599	4.75998e-07	3.83164e+08	1.03769e-08	-1.43960e-10		0.00000	0.00000	4.51942e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02063.jpk-qi-series	2063	-7.69949e-06	-8.41604e-06	-1.75702e-08	-0.00474751	7.33153e-07	1.72250e+08	-1.27472e-07	-3.79981e-10		0.00000	0.00000	4.60326e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02064.jpk-qi-series	2064	-7.54324e-06	-8.41604e-06	-2.06665e-08	-0.00400374	7.68834e-07	1.87995e+08	-8.56178e-08	4.42196e-10		0.00000	0.00000	4.75499e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02065.jpk-qi-series	2065	-7.38699e-06	-8.41604e-06	-2.19909e-08	-0.00369026	7.82159e-07	9.88651e+07	-5.06291e-08	4.33668e-10		0.00000	0.00000	1.56873e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02066.jpk-qi-series	2066	-7.23074e-06	-8.41604e-06	-2.19316e-08	-0.00372229	7.86119e-07	3.58677e+08	-1.16562e-07	7.59745e-10		0.00000	0.00000	4.13790e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02067.jpk-qi-series	2067	-7.07449e-06	-8.41604e-06	-2.19893e-08	-0.00367141	1.22376e-06	1.22358e+08	-4.13924e-07	1.67544e-09		0.00000	0.00000	9.46357e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02068.jpk-qi-series	2068	-6.91824e-06	-8.41604e-06	-1.93075e-08	-0.00433213	1.33241e-06	1.46986e+08	-4.49256e-07	4.04682e-09		0.00000	0.00000	1.53125e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02069.jpk-qi-series	2069	-6.76199e-06	-8.41604e-06	-1.76608e-08	-0.00469408	1.67534e-06	1.99915e+08	-7.23577e-07	1.08836e-08		0.00000	0.00000	3.34046e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02070.jpk-qi-series	2070	-6.60574e-06	-8.41604e-06	-1.86947e-08	-0.00445182	2.06645e-06	523475	7.17203e-09	9.77369e-10		0.00000	0.00000	3.40991e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02071.jpk-qi-series	2071	-6.44949e-06	-8.41604e-06	-2.13421e-08	-0.00387383	2.53509e-06	401303	6.00423e-08	7.69606e-10		0.00000	0.00000	2.34362e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02072.jpk-qi-series	2072	-6.29324e-06	-8.41604e-06	-1.82048e-08	-0.00455447	2.71075e-06	337762	2.70614e-07	-5.41309e-10		0.00000	0.00000	1.59329e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02073.jpk-qi-series	2073	-6.13699e-06	-8.41604e-06	-1.95332e-08	-0.00427663	2.92821e-06	275365	4.09165e-07	-8.43792e-10		0.00000	0.00000	1.79612e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02074.jpk-qi-series	2074	-5.98074e-06	-8.41604e-06	-2.12672e-08	-0.00391981	2.98788e-06	259319	7.14300e-07	-3.45396e-09		0.00000	0.00000	2.90237e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02075.jpk-qi-series	2075	-5.82449e-06	-8.41604e-06	-1.81078e-08	-0.00450577	3.12243e-06	501040	4.28177e-07	-2.68865e-09		0.00000	0.00000	2.83779e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02076.jpk-qi-series	2076	-5.66824e-06	-8.41604e-06	-1.83096e-08	-0.00448884	3.13864e-06	1.88491e+06	1.48835e-07	-4.18910e-10		0.00000	0.00000	6.39742e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_02077.jpk-qi-series	2077	-5.51199e-06	-8.41604e-06	-2.04970e-08	-0.00412595	3.00984e-06	1.08374e+06	2.50139e-07	-5.70385e-10		0.00000	0.00000	1.17006e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_02078.jpk-qi-series	2078	-5.35574e-06	-8.41604e-06	-1.92536e-08	-0.00429349	2.92951e-06	4.48597e+07	-1.80756e-06	1.21903e-07		0.00000	0.00000	2.13453e-07
